dataset,model,seed,init-lr,dropout,layer-sizes,batch-size,max-attempt-count,max-attempt-filter,onehot-input,output-per-skill,n-heads,acc,auc,prec,recall,f1,mcc,rmse,aic,aicc,bic,log-loss
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,50_50_20_100,32,200,split,true,,,0.743/0.029,0.693/0.022,0.756/0.027,0.959/0.01,0.845/0.021,0.185/0.009,0.42/0.019,,,,0.532/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,100_50_20_100,32,200,split,,,,0.743/0.029,0.691/0.022,0.755/0.028,0.962/0.01,0.846/0.02,0.179/0.017,0.421/0.019,,,,0.533/0.037
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,100_50_20_1,32,200,split,true,true,,0.743/0.029,0.695/0.024,0.757/0.027,0.956/0.013,0.845/0.021,0.186/0.017,0.421/0.019,,,,0.535/0.039
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,100_50_50_100,32,200,split,,,,0.75/0.028,0.716/0.022,0.767/0.027,0.945/0.01,0.847/0.02,0.231/0.018,0.415/0.019,,,,0.52/0.037
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,50_50_50_100,32,200,split,true,,,0.745/0.029,0.699/0.023,0.76/0.028,0.951/0.012,0.845/0.021,0.202/0.021,0.419/0.02,,,,0.53/0.04
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,100_20_20_1,32,200,split,true,true,,0.744/0.028,0.695/0.023,0.756/0.027,0.959/0.012,0.846/0.02,0.186/0.019,0.42/0.019,,,,0.533/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,50_50_20_1,32,200,split,,true,,0.744/0.029,0.695/0.022,0.758/0.028,0.954/0.011,0.845/0.021,0.191/0.02,0.421/0.019,,,,0.535/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,50_50_20_50,32,200,split,,,,0.75/0.027,0.715/0.021,0.767/0.027,0.946/0.011,0.847/0.02,0.231/0.017,0.415/0.019,,,,0.52/0.037
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,100_20_50_1,32,200,split,,true,,0.743/0.029,0.693/0.024,0.758/0.028,0.952/0.013,0.844/0.021,0.19/0.016,0.422/0.019,,,,0.539/0.04
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,100_20_50_50,32,200,split,true,,,0.744/0.029,0.698/0.024,0.759/0.027,0.953/0.013,0.845/0.021,0.197/0.014,0.419/0.02,,,,0.529/0.039
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,50_20_20_100,32,200,split,,,,0.746/0.029,0.695/0.022,0.758/0.028,0.959/0.011,0.847/0.021,0.199/0.013,0.419/0.02,,,,0.53/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,100_50_20_50,32,200,split,true,,,0.744/0.029,0.697/0.022,0.758/0.026,0.955/0.012,0.845/0.021,0.192/0.015,0.419/0.019,,,,0.53/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,100_20_50_100,32,200,split,,,,0.749/0.027,0.714/0.022,0.765/0.028,0.949/0.011,0.847/0.02,0.227/0.019,0.415/0.019,,,,0.52/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,100_20_50_1,32,200,split,true,true,,0.744/0.029,0.698/0.024,0.757/0.027,0.957/0.014,0.845/0.021,0.189/0.017,0.42/0.019,,,,0.533/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,100_50_20_1,32,200,split,,true,,0.748/0.028,0.704/0.022,0.763/0.027,0.95/0.012,0.846/0.02,0.216/0.018,0.418/0.019,,,,0.529/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,50_20_20_100,32,200,split,,,,0.746/0.029,0.697/0.023,0.758/0.027,0.958/0.011,0.847/0.021,0.199/0.014,0.419/0.019,,,,0.529/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,50_50_50_1,32,200,split,true,true,,0.745/0.028,0.702/0.023,0.76/0.027,0.954/0.012,0.846/0.021,0.201/0.016,0.419/0.019,,,,0.529/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,50_20_20_100,32,200,split,,,,0.75/0.028,0.715/0.022,0.766/0.029,0.95/0.009,0.848/0.02,0.232/0.023,0.414/0.019,,,,0.519/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,100_20_50_100,32,200,split,,,,0.742/0.029,0.688/0.022,0.754/0.028,0.962/0.011,0.845/0.021,0.176/0.015,0.421/0.019,,,,0.534/0.037
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,100_20_20_1,32,200,split,true,true,,0.743/0.029,0.695/0.024,0.757/0.027,0.956/0.013,0.845/0.021,0.186/0.017,0.421/0.019,,,,0.535/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,50_20_50_1,32,200,split,true,true,,0.746/0.029,0.703/0.024,0.761/0.028,0.953/0.011,0.846/0.021,0.208/0.018,0.418/0.019,,,,0.529/0.039
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,50_20_50_1,32,200,split,true,true,,0.746/0.028,0.703/0.024,0.759/0.027,0.955/0.013,0.846/0.021,0.2/0.018,0.418/0.019,,,,0.529/0.039
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,50_20_20_100,32,200,split,true,,,0.744/0.029,0.694/0.022,0.756/0.027,0.96/0.011,0.846/0.02,0.188/0.013,0.42/0.019,,,,0.531/0.037
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,50_50_20_1,32,200,split,,true,,0.75/0.028,0.715/0.022,0.768/0.027,0.944/0.011,0.846/0.021,0.233/0.017,0.415/0.019,,,,0.523/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,50_50_20_50,32,200,split,,,,0.751/0.028,0.709/0.022,0.765/0.027,0.951/0.012,0.848/0.02,0.23/0.013,0.416/0.019,,,,0.522/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,100_20_50_50,32,200,split,,,,0.742/0.029,0.689/0.023,0.754/0.027,0.961/0.011,0.845/0.021,0.175/0.009,0.421/0.019,,,,0.534/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,50_20_50_50,32,200,split,,,,0.749/0.028,0.704/0.024,0.762/0.027,0.956/0.011,0.848/0.02,0.217/0.016,0.417/0.019,,,,0.525/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,50_50_50_50,32,200,split,,,,0.751/0.028,0.714/0.021,0.767/0.028,0.947/0.009,0.848/0.02,0.234/0.017,0.415/0.019,,,,0.52/0.037
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,100_50_50_50,32,200,split,true,,,0.745/0.028,0.698/0.023,0.759/0.027,0.954/0.011,0.845/0.021,0.198/0.014,0.419/0.019,,,,0.529/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,50_20_50_1,32,200,split,true,true,,0.746/0.029,0.703/0.024,0.76/0.027,0.955/0.012,0.846/0.021,0.206/0.017,0.418/0.019,,,,0.53/0.039
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,100_20_50_1,32,200,split,true,true,,0.745/0.028,0.698/0.023,0.758/0.027,0.956/0.013,0.846/0.02,0.195/0.016,0.42/0.019,,,,0.533/0.039
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,100_20_50_100,32,200,split,true,,,0.744/0.029,0.694/0.023,0.756/0.027,0.96/0.011,0.846/0.021,0.186/0.015,0.42/0.019,,,,0.531/0.037
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,50_20_50_100,32,200,split,true,,,0.744/0.029,0.695/0.022,0.757/0.027,0.959/0.009,0.846/0.021,0.19/0.008,0.42/0.019,,,,0.531/0.037
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,50_50_50_1,32,200,split,true,true,,0.746/0.028,0.703/0.024,0.759/0.027,0.955/0.013,0.846/0.021,0.2/0.018,0.418/0.019,,,,0.529/0.039
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,50_20_50_1,32,200,split,,true,,0.748/0.029,0.709/0.023,0.766/0.027,0.943/0.013,0.845/0.021,0.225/0.018,0.417/0.02,,,,0.527/0.04
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,100_20_50_1,32,200,split,,true,,0.744/0.029,0.697/0.024,0.76/0.027,0.95/0.014,0.845/0.021,0.2/0.019,0.42/0.019,,,,0.536/0.04
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,100_20_20_1,32,200,split,,true,,0.742/0.029,0.69/0.023,0.757/0.027,0.954/0.012,0.844/0.021,0.183/0.013,0.422/0.019,,,,0.538/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,100_20_50_100,32,200,split,,,,0.743/0.029,0.69/0.023,0.754/0.027,0.962/0.011,0.845/0.021,0.178/0.011,0.421/0.019,,,,0.533/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,100_50_50_1,32,200,split,,true,,0.743/0.029,0.692/0.022,0.758/0.027,0.952/0.013,0.844/0.021,0.188/0.017,0.422/0.019,,,,0.538/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,100_20_50_50,32,200,split,,,,0.742/0.029,0.689/0.022,0.754/0.028,0.963/0.01,0.845/0.02,0.175/0.017,0.421/0.019,,,,0.534/0.037
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,50_20_50_1,32,200,split,,true,,0.744/0.028,0.698/0.022,0.76/0.027,0.952/0.011,0.845/0.02,0.197/0.016,0.42/0.019,,,,0.534/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,100_50_50_50,32,200,split,,,,0.75/0.028,0.715/0.02,0.765/0.029,0.95/0.009,0.847/0.02,0.228/0.02,0.415/0.019,,,,0.52/0.037
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,100_20_20_50,32,200,split,true,,,0.742/0.029,0.689/0.022,0.753/0.028,0.962/0.009,0.845/0.021,0.173/0.009,0.422/0.019,,,,0.534/0.037
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,100_50_20_100,32,200,split,true,,,0.742/0.029,0.69/0.021,0.754/0.028,0.962/0.012,0.845/0.021,0.176/0.011,0.421/0.019,,,,0.533/0.037
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,100_20_20_50,32,200,split,,,,0.742/0.029,0.688/0.021,0.753/0.027,0.963/0.011,0.845/0.021,0.173/0.011,0.421/0.019,,,,0.534/0.037
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,50_50_50_50,32,200,split,true,,,0.745/0.029,0.7/0.023,0.761/0.027,0.95/0.014,0.845/0.021,0.202/0.013,0.419/0.02,,,,0.528/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,50_20_20_1,32,200,split,,true,,0.75/0.028,0.714/0.023,0.767/0.027,0.944/0.012,0.847/0.021,0.232/0.021,0.415/0.019,,,,0.523/0.039
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,50_20_20_1,32,200,split,,true,,0.749/0.028,0.712/0.022,0.766/0.026,0.947/0.012,0.847/0.021,0.229/0.016,0.416/0.019,,,,0.524/0.039
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,50_20_20_50,32,200,split,true,,,0.745/0.029,0.699/0.023,0.76/0.027,0.953/0.013,0.845/0.021,0.199/0.018,0.419/0.019,,,,0.529/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,100_50_50_50,32,200,split,true,,,0.744/0.029,0.693/0.022,0.755/0.028,0.963/0.01,0.846/0.02,0.182/0.016,0.42/0.019,,,,0.532/0.037
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,100_20_20_100,32,200,split,,,,0.741/0.029,0.687/0.021,0.753/0.027,0.962/0.01,0.845/0.021,0.17/0.009,0.422/0.019,,,,0.536/0.037
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,100_50_20_1,32,200,split,,true,,0.742/0.029,0.687/0.022,0.755/0.028,0.958/0.011,0.845/0.02,0.178/0.015,0.423/0.019,,,,0.54/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,100_50_50_100,32,200,split,,,,0.749/0.028,0.714/0.021,0.766/0.031,0.949/0.013,0.847/0.02,0.228/0.029,0.415/0.019,,,,0.52/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,50_50_20_1,32,200,split,,true,,0.744/0.029,0.695/0.021,0.759/0.028,0.953/0.009,0.845/0.021,0.195/0.016,0.421/0.019,,,,0.535/0.037
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,50_50_20_50,32,200,split,true,,,0.745/0.029,0.699/0.022,0.759/0.027,0.955/0.012,0.846/0.021,0.199/0.015,0.419/0.019,,,,0.528/0.037
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,100_20_50_1,32,200,split,true,true,,0.744/0.028,0.697/0.022,0.757/0.026,0.958/0.011,0.846/0.02,0.188/0.017,0.42/0.019,,,,0.533/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,100_50_50_50,32,200,split,,,,0.747/0.028,0.699/0.022,0.758/0.028,0.961/0.009,0.847/0.02,0.199/0.015,0.418/0.019,,,,0.528/0.037
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,50_50_20_100,32,200,split,true,,,0.745/0.029,0.697/0.023,0.758/0.026,0.956/0.013,0.846/0.021,0.196/0.016,0.419/0.019,,,,0.53/0.039
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,50_50_50_100,32,200,split,,,,0.75/0.027,0.718/0.022,0.769/0.028,0.943/0.008,0.847/0.02,0.237/0.017,0.414/0.019,,,,0.519/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,50_20_20_1,32,200,split,true,true,,0.746/0.028,0.702/0.024,0.76/0.027,0.954/0.012,0.846/0.021,0.202/0.017,0.419/0.019,,,,0.53/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,50_20_20_50,32,200,split,,,,0.744/0.029,0.693/0.022,0.757/0.027,0.959/0.01,0.846/0.021,0.191/0.014,0.42/0.019,,,,0.532/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,100_50_20_1,32,200,split,true,true,,0.744/0.028,0.696/0.023,0.757/0.027,0.957/0.012,0.846/0.02,0.191/0.018,0.42/0.019,,,,0.534/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,50_20_50_50,32,200,split,,,,0.751/0.027,0.718/0.022,0.768/0.026,0.945/0.012,0.847/0.02,0.236/0.014,0.414/0.019,,,,0.518/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,100_50_50_100,32,200,split,,,,0.745/0.029,0.697/0.023,0.756/0.029,0.962/0.009,0.847/0.02,0.192/0.02,0.419/0.019,,,,0.529/0.037
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,100_20_20_50,32,200,split,true,,,0.744/0.029,0.697/0.023,0.759/0.028,0.954/0.012,0.845/0.021,0.196/0.02,0.419/0.019,,,,0.529/0.039
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,50_50_50_100,32,200,split,true,,,0.745/0.028,0.698/0.025,0.761/0.028,0.95/0.008,0.845/0.02,0.203/0.017,0.419/0.019,,,,0.529/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,100_20_20_1,32,200,split,true,true,,0.744/0.029,0.696/0.023,0.758/0.028,0.955/0.013,0.845/0.021,0.194/0.02,0.42/0.019,,,,0.534/0.039
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,100_50_50_1,32,200,split,,true,,0.742/0.029,0.691/0.023,0.758/0.027,0.951/0.014,0.843/0.021,0.186/0.015,0.422/0.019,,,,0.54/0.04
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,50_20_20_100,32,200,split,true,,,0.744/0.028,0.697/0.024,0.76/0.029,0.952/0.011,0.845/0.02,0.198/0.021,0.419/0.019,,,,0.53/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,100_20_50_100,32,200,split,true,,,0.744/0.029,0.694/0.023,0.757/0.028,0.957/0.012,0.845/0.021,0.19/0.02,0.42/0.02,,,,0.532/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,100_50_50_1,32,200,split,,true,,0.745/0.029,0.699/0.021,0.762/0.026,0.948/0.015,0.845/0.021,0.206/0.019,0.42/0.019,,,,0.534/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,50_20_20_1,32,200,split,true,true,,0.745/0.028,0.701/0.023,0.759/0.027,0.956/0.011,0.846/0.02,0.198/0.017,0.419/0.019,,,,0.53/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,50_20_50_1,32,200,split,,true,,0.748/0.028,0.709/0.023,0.766/0.027,0.944/0.013,0.846/0.021,0.224/0.018,0.417/0.019,,,,0.527/0.04
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,100_20_20_50,32,200,split,,,,0.75/0.028,0.713/0.021,0.765/0.029,0.95/0.011,0.848/0.02,0.229/0.021,0.415/0.019,,,,0.521/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,100_20_20_1,32,200,split,,true,,0.742/0.027,0.69/0.021,0.756/0.027,0.955/0.01,0.844/0.02,0.18/0.015,0.422/0.018,,,,0.538/0.037
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,50_50_50_50,32,200,split,true,,,0.745/0.029,0.695/0.023,0.757/0.027,0.96/0.011,0.846/0.021,0.19/0.016,0.42/0.019,,,,0.53/0.037
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,50_20_20_50,32,200,split,,,,0.75/0.027,0.717/0.021,0.768/0.027,0.945/0.011,0.847/0.02,0.235/0.015,0.414/0.019,,,,0.519/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,50_20_50_50,32,200,split,true,,,0.744/0.028,0.694/0.022,0.756/0.027,0.96/0.009,0.846/0.02,0.187/0.008,0.42/0.019,,,,0.531/0.037
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,100_50_20_100,32,200,split,,,,0.743/0.029,0.692/0.022,0.755/0.027,0.961/0.01,0.846/0.021,0.18/0.014,0.421/0.019,,,,0.532/0.037
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,50_50_50_50,32,200,split,,,,0.75/0.027,0.716/0.021,0.765/0.03,0.95/0.011,0.847/0.019,0.228/0.024,0.414/0.019,,,,0.519/0.037
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,100_20_50_50,32,200,split,true,,,0.744/0.028,0.698/0.023,0.759/0.028,0.954/0.009,0.845/0.02,0.196/0.015,0.419/0.019,,,,0.53/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,100_20_50_50,32,200,split,true,,,0.744/0.029,0.694/0.022,0.756/0.028,0.961/0.01,0.846/0.02,0.185/0.014,0.42/0.019,,,,0.531/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,100_50_20_100,32,200,split,,,,0.749/0.027,0.713/0.021,0.767/0.026,0.944/0.013,0.846/0.02,0.229/0.012,0.415/0.019,,,,0.521/0.037
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,100_20_50_100,32,200,split,true,,,0.743/0.029,0.696/0.024,0.759/0.029,0.951/0.009,0.844/0.02,0.196/0.021,0.42/0.02,,,,0.531/0.039
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,100_20_20_100,32,200,split,true,,,0.743/0.029,0.695/0.023,0.758/0.028,0.954/0.012,0.845/0.021,0.192/0.016,0.42/0.019,,,,0.531/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,50_20_20_50,32,200,split,,,,0.747/0.029,0.698/0.022,0.759/0.027,0.958/0.012,0.847/0.021,0.204/0.012,0.419/0.019,,,,0.529/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,100_20_20_50,32,200,split,true,,,0.742/0.029,0.69/0.022,0.754/0.028,0.963/0.01,0.846/0.02,0.175/0.012,0.421/0.019,,,,0.533/0.037
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,50_50_50_1,32,200,split,true,true,,0.746/0.029,0.703/0.024,0.761/0.028,0.953/0.011,0.846/0.021,0.208/0.018,0.418/0.019,,,,0.529/0.039
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,50_20_50_100,32,200,split,,,,0.748/0.028,0.703/0.024,0.762/0.027,0.955/0.011,0.847/0.02,0.214/0.015,0.417/0.019,,,,0.526/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,50_50_20_1,32,200,split,true,true,,0.746/0.029,0.702/0.024,0.761/0.028,0.954/0.011,0.846/0.021,0.206/0.019,0.419/0.019,,,,0.53/0.039
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,100_20_50_50,32,200,split,,,,0.75/0.028,0.716/0.022,0.766/0.027,0.947/0.014,0.847/0.02,0.229/0.017,0.415/0.019,,,,0.52/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,100_50_20_50,32,200,split,,,,0.743/0.029,0.69/0.02,0.754/0.027,0.963/0.011,0.846/0.02,0.176/0.01,0.421/0.019,,,,0.533/0.037
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,50_50_50_50,32,200,split,,,,0.75/0.028,0.718/0.022,0.767/0.028,0.947/0.011,0.847/0.02,0.232/0.017,0.414/0.019,,,,0.519/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,100_50_50_50,32,200,split,true,,,0.744/0.029,0.694/0.022,0.756/0.028,0.961/0.01,0.846/0.02,0.185/0.014,0.42/0.019,,,,0.531/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,50_20_20_50,32,200,split,true,,,0.744/0.029,0.693/0.022,0.755/0.028,0.962/0.01,0.846/0.02,0.183/0.013,0.42/0.019,,,,0.532/0.037
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,50_50_50_1,32,200,split,,true,,0.744/0.029,0.697/0.022,0.76/0.027,0.949/0.013,0.844/0.021,0.199/0.018,0.42/0.019,,,,0.535/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,100_50_50_1,32,200,split,true,true,,0.745/0.029,0.698/0.023,0.759/0.028,0.955/0.012,0.846/0.021,0.198/0.018,0.42/0.019,,,,0.533/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,50_20_50_100,32,200,split,true,,,0.745/0.028,0.698/0.023,0.759/0.028,0.954/0.009,0.845/0.02,0.197/0.016,0.419/0.019,,,,0.53/0.039
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,100_20_20_100,32,200,split,,,,0.741/0.029,0.686/0.021,0.753/0.028,0.962/0.01,0.845/0.021,0.167/0.009,0.422/0.019,,,,0.536/0.037
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,50_50_20_1,32,200,split,true,true,,0.745/0.029,0.701/0.024,0.759/0.027,0.955/0.013,0.846/0.021,0.198/0.018,0.419/0.019,,,,0.529/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,50_50_50_100,32,200,split,,,,0.75/0.028,0.713/0.022,0.767/0.028,0.947/0.009,0.847/0.02,0.233/0.017,0.415/0.019,,,,0.521/0.037
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,100_50_50_100,32,200,split,true,,,0.744/0.029,0.694/0.022,0.755/0.028,0.962/0.009,0.846/0.02,0.185/0.013,0.42/0.019,,,,0.531/0.037
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,50_50_50_1,32,200,split,,true,,0.748/0.028,0.713/0.022,0.769/0.027,0.938/0.013,0.845/0.021,0.232/0.019,0.416/0.019,,,,0.525/0.04
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,50_50_20_100,32,200,split,,,,0.75/0.028,0.709/0.022,0.765/0.027,0.951/0.012,0.848/0.02,0.228/0.013,0.416/0.019,,,,0.522/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,100_20_20_100,32,200,split,true,,,0.742/0.029,0.69/0.023,0.754/0.027,0.961/0.009,0.845/0.021,0.177/0.009,0.421/0.019,,,,0.533/0.037
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,50_20_50_50,32,200,split,true,,,0.745/0.029,0.699/0.022,0.76/0.027,0.954/0.014,0.846/0.021,0.2/0.016,0.419/0.019,,,,0.528/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,50_20_20_100,32,200,split,true,,,0.744/0.028,0.697/0.023,0.759/0.027,0.954/0.011,0.845/0.021,0.197/0.017,0.419/0.019,,,,0.53/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,100_50_20_100,32,200,split,true,,,0.742/0.029,0.69/0.023,0.754/0.027,0.961/0.009,0.845/0.021,0.177/0.009,0.421/0.019,,,,0.533/0.037
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,100_20_20_50,32,200,split,,,,0.742/0.028,0.688/0.02,0.754/0.027,0.962/0.01,0.845/0.02,0.173/0.01,0.422/0.019,,,,0.535/0.036
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,100_50_50_50,32,200,split,,,,0.745/0.029,0.696/0.023,0.757/0.028,0.96/0.009,0.847/0.02,0.196/0.013,0.419/0.019,,,,0.529/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,100_20_50_100,32,200,split,,,,0.75/0.028,0.713/0.021,0.766/0.028,0.947/0.009,0.847/0.02,0.23/0.015,0.415/0.019,,,,0.521/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,100_50_20_50,32,200,split,,,,0.75/0.027,0.714/0.021,0.765/0.029,0.952/0.007,0.848/0.02,0.227/0.018,0.415/0.019,,,,0.52/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,100_20_50_1,32,200,split,,true,,0.742/0.028,0.693/0.023,0.758/0.028,0.953/0.01,0.844/0.02,0.186/0.017,0.422/0.019,,,,0.538/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,50_20_50_50,32,200,split,,,,0.75/0.028,0.718/0.023,0.767/0.028,0.947/0.012,0.847/0.02,0.233/0.021,0.414/0.019,,,,0.518/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,100_20_20_100,32,200,split,,,,0.749/0.028,0.712/0.021,0.767/0.026,0.944/0.014,0.846/0.021,0.231/0.017,0.415/0.019,,,,0.521/0.037
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,50_50_20_1,32,200,split,,true,,0.75/0.028,0.716/0.022,0.768/0.028,0.942/0.012,0.846/0.021,0.235/0.02,0.415/0.019,,,,0.522/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,50_20_20_50,32,200,split,,,,0.75/0.027,0.717/0.022,0.766/0.028,0.948/0.011,0.847/0.02,0.231/0.019,0.414/0.019,,,,0.519/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,50_20_50_100,32,200,split,true,,,0.745/0.029,0.696/0.022,0.758/0.027,0.958/0.012,0.846/0.021,0.194/0.015,0.42/0.019,,,,0.53/0.037
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,100_50_20_100,32,200,split,,,,0.749/0.028,0.712/0.021,0.764/0.03,0.951/0.009,0.847/0.02,0.224/0.024,0.415/0.019,,,,0.521/0.037
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,50_20_50_50,32,200,split,true,,,0.745/0.029,0.695/0.023,0.757/0.027,0.96/0.011,0.846/0.021,0.19/0.016,0.42/0.019,,,,0.53/0.037
